# data for the optimal trajectories of susceptibles (S) and infected (I)
# for the optimal control problem presented in the paper "A control theory approach to optimal pandemic mitigation" (Fig. 3)
# for a cubic cost function
#
# susceptibles (S)
0.9975	0.997354	0.996995	0.996385	0.995462	0.994137	0.992312	0.989892	0.986854	0.983283	0.979461	0.975723	0.971925	0.967825	0.963421	0.95872	0.953726	0.948443	0.942879	0.937037	0.930923	0.924545	0.917907	0.911018	0.903883	0.896509	0.888905	0.881077	0.873034	0.864783	0.856333	0.847692	0.838869	0.829872	0.820711	0.811395	0.801932	0.792333	0.782606	0.772762	0.762811	0.752762	0.742625	0.732411	0.722129	0.71179	0.701405	0.690983	0.680535	0.670071	0.659602	0.649139	0.63869	0.628268	0.617883	0.607544	0.597263	0.587048	0.576912	0.566863	0.556911	0.547067	0.537341	0.527742	0.518279	0.508963	0.499801	0.490805	0.481982	0.473341	0.464891	0.45664	0.448597	0.440769	0.433165	0.425792	0.418657	0.411767	0.40513	0.398752	0.392639	0.386797	0.381232	0.375951	0.370957	0.366256	0.361853	0.357752	0.353957	0.350472	0.347301	0.344447	0.341913	0.339701	0.337819	0.336265	0.335041	0.334144	0.333573	0.333333	
# infected (I)
0.0025	0.0025834	0.00278714	0.00312888	0.00363476	0.00433706	0.00525643	0.00638689	0.00764395	0.00885261	0.00971284	0.00999995	0.00999997	0.00999997	0.00999997	0.00999997	0.00999997	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999998	0.00999997	0.00999997	0.00999997	0.00999997	0.00999997	0.00999997	0.00999997	0.00999996	0.00999996	0.00999996	0.00999996	0.00999995	0.00999995	0.00999995	0.00999994	0.00999994	0.00999993	0.00999992	0.00999992	0.00999991	0.0099999	0.00999989	0.00999988	0.00999987	0.00999986	0.00999984	0.00999983	0.0099998	0.00999979	0.00999974	0.00999974	0.00999967	0.00999967	0.00999957	0.00999957	0.00999942	0.00999942	0.00999917	0.00999917	0.00999872	0.0099987	0.00999783	0.00999766	0.00999573	0.00999412	0.00998775	0.00998053	0.00997038	0.00996242	0.00995795	0.00995302	
